Date,AMAZONAS DARDANELOS
2022-04-23,400.4583333333333
2022-04-24,376.4166666666667
2022-04-25,1456.0416666666667
2022-04-26,3441.7916666666665
2022-04-27,3376.1666666666665
2022-04-28,3459.4583333333335
2022-04-29,3497.8333333333335
2022-04-30,3605.913043478261
2022-05-01,3036.4583333333335
2022-05-02,3215.75
2022-05-03,2831.0416666666665
2022-05-04,2583.875
2022-05-05,2436.25
2022-05-06,2398.625
2022-05-07,2444.9166666666665
2022-05-08,1574.2083333333333
2022-05-09,1977.5833333333333
2022-05-10,1961.625
2022-05-11,1954.875
2022-05-12,1831.1666666666667
2022-05-13,1865.875
2022-05-14,1646.5833333333333
2022-05-15,1642.125
2022-05-16,1902.25
2022-05-17,1694.25
2022-05-18,1531.75
2022-05-19,1548.875
2022-05-20,1667.8333333333333
2022-05-21,1803.875
2022-05-22,1514.9130434782608
2022-05-23,1632.2608695652175
2022-05-24,1675.1666666666667
2022-05-25,1381.4583333333333
2022-05-26,1511.875
2022-05-27,361.75
2022-05-28,1442.0416666666667
2022-05-29,1463.0416666666667
2022-05-30,1395.7083333333333
2022-05-31,1460.304347826087
2022-06-01,1520.3333333333333
2022-06-02,1559.7083333333333
2022-06-03,669.9583333333334
2022-06-04,150.625
2022-06-05,112.91666666666667
2022-06-06,112.625
2022-06-07,116.41666666666667
2022-06-08,112.95833333333333
2022-06-09,114.875
2022-06-10,121.66666666666667
2022-06-11,118.83333333333333
2022-06-12,120.58333333333333
2022-06-13,118.95833333333333
2022-06-14,131.875
2022-06-15,158.83333333333334
2022-06-16,150.875
2022-06-17,115.70833333333333
2022-06-18,113.875
2022-06-19,111.95833333333333
2022-06-20,122.41666666666667
2022-06-21,139.83333333333334
2022-06-22,133.41666666666666
2022-06-23,125.58333333333333
2022-06-24,138.75
2022-06-25,144.16666666666666
2022-06-26,138.33333333333334
2022-06-27,115.79166666666667
2022-06-28,79.45833333333333
2022-06-29,77.41666666666667
2022-06-30,74.56521739130434
2022-07-01,174.16666666666666
2022-07-02,105.0
2022-07-03,99.875
2022-07-04,98.16666666666667
2022-07-05,94.625
2022-07-06,91.66666666666667
2022-07-07,95.58333333333333
2022-07-08,87.47619047619048
2022-07-09,100.45833333333333
2022-07-10,96.83333333333333
2022-07-11,75.5
2022-07-12,62.625
2022-07-13,78.45833333333333
2022-07-14,76.875
2022-07-15,74.70833333333333
2022-07-16,72.375
2022-07-17,74.04166666666667
2022-07-18,71.66666666666667
2022-07-19,70.625
2022-07-20,89.79166666666667
2022-07-21,64.66666666666667
2022-07-22,64.29166666666667
2022-07-23,64.625
2022-07-24,62.083333333333336
2022-07-25,66.08333333333333
2022-07-26,74.25
2022-07-27,100.75
2022-07-28,67.29166666666667
2022-07-29,59.875
2022-07-30,58.791666666666664
2022-07-31,60.52173913043478
2022-08-01,68.54166666666667
2022-08-02,56.875
2022-08-03,93.83333333333333
2022-08-04,54.666666666666664
2022-08-05,58.166666666666664
2022-08-06,57.583333333333336
2022-08-07,58.083333333333336
2022-08-08,59.0
2022-08-09,55.583333333333336
2022-08-10,60.125
2022-08-11,61.833333333333336
2022-08-12,61.0
2022-08-13,64.08333333333333
2022-08-14,58.583333333333336
2022-08-15,103.875
2022-08-16,144.625
2022-08-17,81.79166666666667
2022-08-18,85.45833333333333
2022-08-19,78.45833333333333
2022-08-20,53.458333333333336
2022-08-21,59.416666666666664
2022-08-22,51.333333333333336
2022-08-23,87.625
2022-08-24,54.125
2022-08-25,99.25
2022-08-26,88.125
2022-08-27,51.75
2022-08-28,50.708333333333336
2022-08-29,48.958333333333336
2022-08-30,47.541666666666664
2022-08-31,47.21739130434783
2022-09-01,68.45833333333333
2022-09-02,62.041666666666664
2022-09-03,44.869565217391305
2022-09-04,61.333333333333336
2022-09-05,39.875
2022-09-06,37.458333333333336
2022-09-07,35.91304347826087
2022-09-08,35.625
2022-09-09,33.291666666666664
2022-09-10,34.5
2022-09-11,34.125
2022-09-12,35.791666666666664
2022-09-13,34.583333333333336
2022-09-14,33.458333333333336
2022-09-15,54.458333333333336
2022-09-16,56.333333333333336
2022-09-17,38.791666666666664
2022-09-18,36.291666666666664
2022-09-19,32.17391304347826
2022-09-20,31.391304347826086
2022-09-21,30.291666666666668
2022-09-22,32.333333333333336
2022-09-23,37.166666666666664
2022-09-24,36.541666666666664
2022-09-25,37.916666666666664
2022-09-26,37.708333333333336
2022-09-27,37.541666666666664
2022-09-28,36.291666666666664
2022-09-29,34.583333333333336
2022-09-30,32.208333333333336
2022-10-01,32.458333333333336
2022-10-02,36.0
2022-10-03,41.166666666666664
2022-10-04,44.541666666666664
2022-10-05,45.5
2022-10-06,51.041666666666664
2022-10-07,58.375
2022-10-08,58.083333333333336
2022-10-09,59.875
2022-10-10,56.375
2022-10-11,53.541666666666664
2022-10-12,53.0
2022-10-13,52.833333333333336
2022-10-14,57.541666666666664
2022-10-15,60.916666666666664
2022-10-16,62.666666666666664
2022-10-17,66.16666666666667
2022-10-18,56.958333333333336
2022-10-19,53.416666666666664
2022-10-20,52.458333333333336
2022-10-21,52.0
2022-10-22,56.375
2022-10-23,63.625
2022-10-24,70.83333333333333
2022-10-25,68.0
2022-10-26,66.0
2022-10-27,65.5
2022-10-28,64.66666666666667
2022-10-29,59.833333333333336
2022-10-30,52.0
2022-10-31,50.458333333333336
2022-11-01,53.083333333333336
2022-11-02,49.916666666666664
2022-11-03,46.458333333333336
2022-11-04,47.208333333333336
2022-11-05,46.833333333333336
2022-11-06,44.833333333333336
2022-11-07,42.208333333333336
2022-11-08,39.0
2022-11-09,37.45454545454545
2022-11-10,36.416666666666664
2022-11-11,37.083333333333336
2022-11-12,34.166666666666664
2022-11-13,33.458333333333336
2022-11-14,34.75
2022-11-15,35.5
2022-11-16,35.083333333333336
2022-11-17,37.625
2022-11-18,41.6
2022-11-19,48.208333333333336
2022-11-20,49.833333333333336
2022-11-21,46.833333333333336
2022-11-22,38.125
2022-11-23,46.583333333333336
2022-11-24,62.0
2022-11-25,62.041666666666664
2022-11-26,63.25
2022-11-27,70.70833333333333
2022-11-28,78.08333333333333
2022-11-29,81.5
2022-11-30,72.875
2022-12-01,72.125
2022-12-02,74.375
2022-12-03,74.875
2022-12-04,70.625
2022-12-05,75.25
2022-12-06,80.5
2022-12-07,93.25
2022-12-08,91.79166666666667
2022-12-09,82.875
2022-12-10,68.54166666666667
2022-12-11,75.83333333333333
2022-12-12,79.45833333333333
2022-12-13,72.08333333333333
2022-12-14,67.625
2022-12-15,67.0
2022-12-16,80.95833333333333
2022-12-17,89.79166666666667
2022-12-18,89.16666666666667
2022-12-19,94.70833333333333
2022-12-20,89.58333333333333
2022-12-21,98.95833333333333
2022-12-22,116.41666666666667
2022-12-23,114.08333333333333
2022-12-24,145.08333333333334
2022-12-25,174.125
2022-12-26,151.08333333333334
2022-12-27,124.13333333333334
2022-12-28,118.04166666666667
2022-12-29,109.625
2022-12-30,108.125
2022-12-31,110.125
2023-01-01,114.04166666666667
2023-01-02,131.91666666666666
2023-01-03,128.375
2023-01-04,140.16666666666666
2023-01-05,153.125
2023-01-06,136.95833333333334
2023-01-07,117.75
2023-01-08,120.04166666666667
2023-01-09,123.33333333333333
2023-01-10,121.375
2023-01-11,96.25
2023-01-12,55.791666666666664
2023-01-13,145.5
2023-01-14,149.70833333333334
2023-01-15,151.25
2023-01-16,152.33333333333334
2023-01-17,154.25
2023-01-18,156.45833333333334
2023-01-19,165.70833333333334
2023-01-20,179.58333333333334
2023-01-21,210.04166666666666
2023-01-22,200.125
2023-01-23,166.25
2023-01-24,140.375
2023-01-25,146.75
2023-01-26,130.0
2023-01-27,135.125
2023-01-28,147.91666666666666
2023-01-29,204.54166666666666
2023-01-30,278.5
2023-01-31,351.7916666666667
2023-02-01,375.5416666666667
2023-02-02,391.0833333333333
2023-02-03,361.4583333333333
2023-02-04,394.2083333333333
2023-02-05,368.30434782608694
2023-02-06,348.8125
2023-02-07,339.4583333333333
2023-02-08,330.8333333333333
2023-02-09,320.3333333333333
2023-02-10,309.9583333333333
2023-02-11,332.5
2023-02-12,335.9166666666667
2023-02-13,328.75
2023-02-14,306.7083333333333
2023-02-15,291.625
2023-02-16,338.5416666666667
2023-02-17,344.2105263157895
2023-02-18,293.2916666666667
2023-02-19,283.7083333333333
2023-02-20,282.9583333333333
2023-02-21,365.5416666666667
2023-02-22,424.2083333333333
2023-02-23,442.125
2023-02-24,428.75
2023-02-25,469.625
2023-02-26,464.875
2023-02-27,444.9583333333333
2023-02-28,446.875
2023-03-01,433.375
2023-03-02,424.125
2023-03-03,412.1666666666667
2023-03-04,437.4166666666667
2023-03-05,473.25
2023-03-06,466.0625
2023-03-07,
2023-03-08,578.0
2023-03-09,631.4166666666666
2023-03-10,673.2083333333334
2023-03-11,712.7083333333334
2023-03-12,733.5
2023-03-13,776.375
2023-03-14,789.9166666666666
2023-03-15,815.5833333333334
2023-03-16,841.9166666666666
2023-03-17,906.875
2023-03-18,889.3333333333334
2023-03-19,956.7083333333334
2023-03-20,937.25
2023-03-21,932.4166666666666
2023-03-22,987.875
2023-03-23,978.7916666666666
2023-03-24,962.3333333333334
2023-03-25,935.5
2023-03-26,903.8333333333334
2023-03-27,865.125
2023-03-28,813.25
2023-03-29,769.625
2023-03-30,729.2916666666666
2023-03-31,692.125
2023-04-01,
2023-04-02,
2023-04-03,591.3333333333334
2023-04-04,563.625
2023-04-05,572.1666666666666
2023-04-06,639.5833333333334
2023-04-07,658.375
2023-04-08,688.3333333333334
2023-04-09,738.4583333333334
2023-04-10,778.125
2023-04-11,755.9166666666666
2023-04-12,755.125
2023-04-13,749.8333333333334
2023-04-14,750.7916666666666
2023-04-15,755.6666666666666
2023-04-16,731.9583333333334
2023-04-17,710.3333333333334
2023-04-18,695.5
2023-04-19,703.2083333333334
2023-04-20,661.125
2023-04-21,661.125
2023-04-22,653.4583333333334
2023-04-23,707.0833333333334
2023-04-24,665.125
2023-04-25,597.0416666666666
2023-04-26,576.0833333333334
2023-04-27,574.25
2023-04-28,550.3333333333334
2023-04-29,526.4583333333334
2023-04-30,515.5416666666666
2023-05-01,488.5833333333333
2023-05-02,483.2083333333333
2023-05-03,476.0
2023-05-04,464.7916666666667
2023-05-05,461.2083333333333
2023-05-06,472.7916666666667
2023-05-07,469.5
2023-05-08,451.5833333333333
2023-05-09,419.1666666666667
2023-05-10,384.1666666666667
2023-05-11,370.4583333333333
2023-05-12,344.6666666666667
2023-05-13,322.2083333333333
2023-05-14,351.9583333333333
2023-05-15,315.0833333333333
2023-05-16,289.9166666666667
2023-05-17,276.4166666666667
2023-05-18,261.5416666666667
2023-05-19,259.75
2023-05-20,247.33333333333334
2023-05-21,252.83333333333334
2023-05-22,241.25
2023-05-23,255.16666666666666
2023-05-24,253.58333333333334
2023-05-25,250.91666666666666
2023-05-26,243.16666666666666
2023-05-27,242.54166666666666
2023-05-28,244.45833333333334
2023-05-29,226.875
2023-05-30,221.875
2023-05-31,217.83333333333334
2023-06-01,212.25
2023-06-02,209.91666666666666
2023-06-03,205.45833333333334
2023-06-04,198.20833333333334
2023-06-05,193.91666666666666
2023-06-06,188.70833333333334
2023-06-07,185.08333333333334
2023-06-08,180.70833333333334
2023-06-09,188.0
2023-06-10,
2023-06-11,
2023-06-12,187.36363636363637
2023-06-13,184.125
2023-06-14,179.66666666666666
2023-06-15,180.47826086956522
2023-06-16,172.20833333333334
2023-06-17,164.29166666666666
2023-06-18,167.33333333333334
2023-06-19,166.33333333333334
2023-06-20,170.75
2023-06-21,168.79166666666666
2023-06-22,161.5
2023-06-23,155.95833333333334
2023-06-24,152.41666666666666
2023-06-25,142.66666666666666
2023-06-26,132.625
2023-06-27,127.20833333333333
2023-06-28,129.30434782608697
2023-06-29,131.04166666666666
2023-06-30,134.33333333333334
2023-07-01,133.75
2023-07-02,131.04166666666666
2023-07-03,129.625
2023-07-04,122.52380952380952
2023-07-05,115.5
2023-07-06,111.16666666666667
2023-07-07,111.83333333333333
2023-07-08,109.45833333333333
2023-07-09,107.20833333333333
2023-07-10,105.83333333333333
2023-07-11,105.375
2023-07-12,103.20833333333333
2023-07-13,102.75
2023-07-14,100.23809523809524
2023-07-15,97.33333333333333
2023-07-16,94.5
2023-07-17,91.5
2023-07-18,80.83333333333333
2023-07-19,76.0
2023-07-20,83.41666666666667
2023-07-21,98.625
2023-07-22,104.25
2023-07-23,101.75
2023-07-24,91.17391304347827
2023-07-25,86.26086956521739
2023-07-26,82.83333333333333
2023-07-27,79.29166666666667
2023-07-28,78.95833333333333
2023-07-29,71.83333333333333
2023-07-30,84.20833333333333
2023-07-31,82.70833333333333
2023-08-01,73.0
2023-08-02,64.41666666666667
2023-08-03,64.79166666666667
2023-08-04,64.66666666666667
2023-08-05,59.916666666666664
2023-08-06,56.666666666666664
2023-08-07,60.625
2023-08-08,64.25
2023-08-09,58.583333333333336
2023-08-10,60.625
2023-08-11,65.29166666666667
2023-08-12,65.45833333333333
2023-08-13,62.416666666666664
2023-08-14,56.708333333333336
2023-08-15,52.166666666666664
2023-08-16,62.083333333333336
2023-08-17,53.833333333333336
2023-08-18,55.541666666666664
2023-08-19,65.29166666666667
2023-08-20,49.833333333333336
2023-08-21,31.333333333333332
2023-08-22,30.916666666666668
2023-08-23,32.166666666666664
2023-08-24,35.708333333333336
2023-08-25,33.833333333333336
2023-08-26,34.958333333333336
2023-08-27,50.458333333333336
2023-08-28,58.208333333333336
2023-08-29,37.791666666666664
2023-08-30,42.458333333333336
2023-08-31,37.333333333333336
2023-09-01,36.5
2023-09-02,35.291666666666664
2023-09-03,35.166666666666664
2023-09-04,36.125
2023-09-05,36.875
2023-09-06,38.791666666666664
2023-09-07,37.916666666666664
2023-09-08,36.208333333333336
2023-09-09,35.333333333333336
2023-09-10,34.916666666666664
2023-09-11,37.77272727272727
2023-09-12,36.708333333333336
2023-09-13,35.458333333333336
2023-09-14,37.208333333333336
2023-09-15,33.291666666666664
2023-09-16,32.0
2023-09-17,28.791666666666668
2023-09-18,24.916666666666668
2023-09-19,26.916666666666668
2023-09-20,29.291666666666668
2023-09-21,29.208333333333332
2023-09-22,32.458333333333336
2023-09-23,31.5
2023-09-24,34.333333333333336
2023-09-25,33.458333333333336
2023-09-26,34.166666666666664
2023-09-27,38.625
2023-09-28,42.5
2023-09-29,42.958333333333336
2023-09-30,38.208333333333336
2023-10-01,51.791666666666664
2023-10-02,62.833333333333336
2023-10-03,63.0
2023-10-04,59.416666666666664
2023-10-05,58.125
2023-10-06,54.791666666666664
2023-10-07,49.041666666666664
2023-10-08,42.583333333333336
2023-10-09,45.166666666666664
2023-10-10,35.125
2023-10-11,34.833333333333336
2023-10-12,35.791666666666664
2023-10-13,40.5
2023-10-14,42.666666666666664
2023-10-15,35.25
2023-10-16,29.125
2023-10-17,21.0
2023-10-18,31.208333333333332
2023-10-19,-8.583333333333334
2023-10-20,-42.75
2023-10-21,-39.0
2023-10-22,-37.666666666666664
2023-10-23,-42.875
2023-10-24,-55.958333333333336
2023-10-25,-66.16666666666667
2023-10-26,-70.625
2023-10-27,-71.08333333333333
2023-10-28,-64.83333333333333
2023-10-29,-53.5
2023-10-30,-7.916666666666667
2023-10-31,104.375
2023-11-01,109.66666666666667
2023-11-02,110.83333333333333
2023-11-03,111.95833333333333
2023-11-04,126.66666666666667
2023-11-05,114.70833333333333
2023-11-06,111.0
2023-11-07,79.54166666666667
2023-11-08,-30.875
2023-11-09,-29.666666666666668
2023-11-10,-36.291666666666664
2023-11-11,-40.708333333333336
2023-11-12,-37.916666666666664
2023-11-13,-43.608695652173914
2023-11-14,-45.875
2023-11-15,-44.791666666666664
2023-11-16,-40.125
2023-11-17,4.35
2023-11-18,41.625
2023-11-19,-17.916666666666668
2023-11-20,-53.625
2023-11-21,-68.875
2023-11-22,12.333333333333334
2023-11-23,-3.3333333333333335
2023-11-24,-70.33333333333333
2023-11-25,-65.08333333333333
2023-11-26,-64.20833333333333
2023-11-27,-61.75
2023-11-28,-37.291666666666664
2023-11-29,37.958333333333336
2023-11-30,41.833333333333336
2023-12-01,42.125
2023-12-02,44.333333333333336
2023-12-03,43.75
2023-12-04,48.25
2023-12-05,46.458333333333336
2023-12-06,52.0
2023-12-07,52.083333333333336
2023-12-08,49.125
2023-12-09,49.708333333333336
2023-12-10,56.875
2023-12-11,59.041666666666664
2023-12-12,51.041666666666664
2023-12-13,45.208333333333336
2023-12-14,46.208333333333336
2023-12-15,53.25
2023-12-16,54.083333333333336
2023-12-17,57.333333333333336
2023-12-18,49.875
2023-12-19,52.083333333333336
2023-12-20,52.53333333333333
2023-12-21,79.23076923076923
2023-12-22,69.5
2023-12-23,57.916666666666664
2023-12-24,75.875
2023-12-25,85.08333333333333
2023-12-26,88.79166666666667
2023-12-27,96.95833333333333
2023-12-28,99.16666666666667
2023-12-29,99.875
2023-12-30,99.33333333333333
2023-12-31,97.91666666666667
2024-01-01,100.875
2024-01-02,95.95833333333333
2024-01-03,93.25
2024-01-04,94.79166666666667
2024-01-05,109.75
2024-01-06,119.375
2024-01-07,131.16666666666666
2024-01-08,118.58333333333333
2024-01-09,106.25
2024-01-10,103.125
2024-01-11,95.79166666666667
2024-01-12,95.91666666666667
2024-01-13,96.375
2024-01-14,94.54166666666667
2024-01-15,94.89473684210526
2024-01-16,105.83333333333333
2024-01-17,137.04166666666666
2024-01-18,130.83333333333334
2024-01-19,126.16666666666667
2024-01-20,123.625
2024-01-21,104.95833333333333
2024-01-22,99.45833333333333
2024-01-23,117.16666666666667
2024-01-24,134.33333333333334
2024-01-25,144.25
2024-01-26,159.16666666666666
2024-01-27,178.25
2024-01-28,217.66666666666666
2024-01-29,237.29166666666666
2024-01-30,237.125
2024-01-31,242.45833333333334
2024-02-01,233.0
2024-02-02,216.75
2024-02-03,203.625
2024-02-04,212.41666666666666
2024-02-05,225.54166666666666
2024-02-06,234.91666666666666
2024-02-07,254.375
2024-02-08,267.2916666666667
2024-02-09,262.7916666666667
2024-02-10,246.5
2024-02-11,226.83333333333334
2024-02-12,224.20833333333334
2024-02-13,230.45833333333334
2024-02-14,241.875
2024-02-15,249.08333333333334
2024-02-16,247.875
2024-02-17,240.2941176470588
2024-02-18,
2024-02-19,247.0
2024-02-20,257.4166666666667
2024-02-21,259.7916666666667
2024-02-22,231.83333333333334
2024-02-23,261.8333333333333
2024-02-24,308.25
2024-02-25,449.2916666666667
2024-02-26,522.5
2024-02-27,511.0416666666667
2024-02-28,499.4166666666667
2024-02-29,466.1666666666667
2024-03-01,434.75
2024-03-02,419.125
2024-03-03,345.5
2024-03-04,340.25
2024-03-05,303.2083333333333
2024-03-06,292.0416666666667
2024-03-07,266.25
2024-03-08,265.5833333333333
2024-03-09,259.875
2024-03-10,263.2916666666667
2024-03-11,243.66666666666666
2024-03-12,242.54166666666666
2024-03-13,245.29166666666666
2024-03-14,245.5
2024-03-15,255.66666666666666
2024-03-16,256.5833333333333
2024-03-17,255.95833333333334
2024-03-18,266.5
2024-03-19,275.82608695652175
2024-03-20,266.2083333333333
2024-03-21,272.4583333333333
2024-03-22,271.125
2024-03-23,283.5416666666667
2024-03-24,335.625
2024-03-25,373.25
2024-03-26,422.2083333333333
2024-03-27,491.0
2024-03-28,540.2916666666666
2024-03-29,561.0
2024-03-30,564.9166666666666
2024-03-31,556.4166666666666
2024-04-01,541.9166666666666
2024-04-02,501.9166666666667
2024-04-03,482.0416666666667
2024-04-04,464.5416666666667
2024-04-05,456.625
2024-04-06,497.6666666666667
2024-04-07,528.875
2024-04-08,527.75
2024-04-09,527.0416666666666
2024-04-10,524.5454545454545
2024-04-11,522.3333333333334
2024-04-12,514.0434782608696
2024-04-13,508.7916666666667
2024-04-14,507.4583333333333
2024-04-15,531.9583333333334
2024-04-16,547.1666666666666
2024-04-17,567.2083333333334
2024-04-18,553.7083333333334
2024-04-19,531.5833333333334
2024-04-20,496.25
2024-04-21,579.375
2024-04-22,502.0416666666667
2024-04-23,457.2916666666667
2024-04-24,490.0833333333333
2024-04-25,431.9166666666667
2024-04-26,425.4166666666667
2024-04-27,417.8333333333333
2024-04-28,480.5416666666667
2024-04-29,414.625
2024-04-30,375.375
2024-05-01,374.8333333333333
2024-05-02,326.4583333333333
2024-05-03,314.5833333333333
2024-05-04,319.125
2024-05-05,284.4782608695652
2024-05-06,293.9583333333333
2024-05-07,267.9583333333333
2024-05-08,274.3333333333333
2024-05-09,274.2083333333333
2024-05-10,261.5
2024-05-11,264.1666666666667
2024-05-12,257.0833333333333
2024-05-13,246.45833333333334
2024-05-14,233.95652173913044
2024-05-15,230.0
2024-05-16,227.30434782608697
2024-05-17,219.69565217391303
2024-05-18,219.54166666666666
2024-05-19,254.375
2024-05-20,237.75
2024-05-21,229.375
2024-05-22,233.125
2024-05-23,237.95833333333334
2024-05-24,237.08695652173913
2024-05-25,235.33333333333334
2024-05-26,233.29166666666666
2024-05-27,234.08333333333334
2024-05-28,229.0
2024-05-29,175.625
2024-05-30,191.75
2024-05-31,215.29166666666666
2024-06-01,187.0
2024-06-02,191.91666666666666
2024-06-03,184.70833333333334
2024-06-04,133.75
2024-06-05,109.0
2024-06-06,145.08333333333334
2024-06-07,148.0
2024-06-08,141.04166666666666
2024-06-09,138.875
2024-06-10,133.125
2024-06-11,128.875
2024-06-12,124.5
2024-06-13,120.20833333333333
2024-06-14,122.16666666666667
2024-06-15,130.75
2024-06-16,129.54166666666666
2024-06-17,126.54166666666667
2024-06-18,122.16666666666667
2024-06-19,117.16666666666667
2024-06-20,132.54166666666666
2024-06-21,130.29166666666666
2024-06-22,114.83333333333333
2024-06-23,100.45833333333333
2024-06-24,95.95652173913044
2024-06-25,99.55
2024-06-26,93.41666666666667
2024-06-27,80.16666666666667
2024-06-28,85.75
2024-06-29,86.66666666666667
2024-06-30,82.70833333333333
2024-07-01,72.125
2024-07-02,86.9090909090909
2024-07-03,87.04166666666667
2024-07-04,87.04347826086956
2024-07-05,90.625
2024-07-06,86.6086956521739
2024-07-07,80.26086956521739
2024-07-08,75.875
2024-07-09,74.20833333333333
2024-07-10,79.61904761904762
2024-07-11,75.78260869565217
2024-07-12,72.86363636363636
2024-07-13,80.68181818181819
2024-07-14,91.23809523809524
2024-07-15,82.8
2024-07-16,77.23529411764706
2024-07-17,66.5909090909091
2024-07-18,68.375
2024-07-19,78.875
2024-07-20,77.79166666666667
2024-07-21,78.16666666666667
2024-07-22,82.16666666666667
2024-07-23,80.29166666666667
2024-07-24,76.08333333333333
2024-07-25,72.83333333333333
2024-07-26,58.5
2024-07-27,51.125
2024-07-28,51.75
2024-07-29,114.95833333333333
2024-07-30,48.083333333333336
2024-07-31,558.2173913043479
2024-08-01,47.583333333333336
2024-08-02,47.291666666666664
2024-08-03,47.0
2024-08-04,47.458333333333336
2024-08-05,46.125
2024-08-06,45.166666666666664
2024-08-07,43.708333333333336
2024-08-08,43.833333333333336
2024-08-09,44.208333333333336
2024-08-10,41.25
2024-08-11,39.291666666666664
2024-08-12,39.625
2024-08-13,40.291666666666664
2024-08-14,39.916666666666664
2024-08-15,39.25
2024-08-16,40.166666666666664
2024-08-17,39.916666666666664
2024-08-18,41.416666666666664
2024-08-19,40.833333333333336
2024-08-20,40.916666666666664
2024-08-21,40.166666666666664
2024-08-22,40.7
