Date,DOCE AIMORES
2022-04-26,510.375
2022-04-27,504.8333333333333
2022-04-28,476.375
2022-04-29,452.4583333333333
2022-04-30,484.1666666666667
2022-05-01,481.4583333333333
2022-05-02,469.2083333333333
2022-05-03,454.5
2022-05-04,443.375
2022-05-05,445.125
2022-05-06,439.4347826086956
2022-05-07,434.57142857142856
2022-05-08,418.84615384615387
2022-05-09,550.0909090909091
2022-05-10,520.875
2022-05-11,421.9583333333333
2022-05-12,451.375
2022-05-13,446.6666666666667
2022-05-14,465.5416666666667
2022-05-15,451.25
2022-05-16,448.7916666666667
2022-05-17,457.5416666666667
2022-05-18,432.6666666666667
2022-05-19,406.5833333333333
2022-05-20,361.69565217391306
2022-05-21,440.5416666666667
2022-05-22,400.0625
2022-05-23,407.0
2022-05-24,410.1666666666667
2022-05-25,402.7083333333333
2022-05-26,384.125
2022-05-27,384.4583333333333
2022-05-28,388.2916666666667
2022-05-29,427.4583333333333
2022-05-30,413.625
2022-05-31,392.0
2022-06-01,392.0
2022-06-02,411.0833333333333
2022-06-03,399.7083333333333
2022-06-04,404.0
2022-06-05,394.875
2022-06-06,394.5416666666667
2022-06-07,368.9166666666667
2022-06-08,370.875
2022-06-09,361.125
2022-06-10,368.5
2022-06-11,365.7083333333333
2022-06-12,354.0833333333333
2022-06-13,366.4583333333333
2022-06-14,385.375
2022-06-15,374.5
2022-06-16,370.7083333333333
2022-06-17,393.5
2022-06-18,378.2916666666667
2022-06-19,373.75
2022-06-20,361.2916666666667
2022-06-21,353.875
2022-06-22,372.0416666666667
2022-06-23,369.25
2022-06-24,383.3333333333333
2022-06-25,357.6666666666667
2022-06-26,348.1666666666667
2022-06-27,357.2916666666667
2022-06-28,357.2916666666667
2022-06-29,353.125
2022-06-30,345.9166666666667
2022-07-01,345.25
2022-07-02,342.5833333333333
2022-07-03,346.1666666666667
2022-07-04,367.5416666666667
2022-07-05,363.75
2022-07-06,327.75
2022-07-07,334.4166666666667
2022-07-08,327.375
2022-07-09,324.75
2022-07-10,308.625
2022-07-11,328.7916666666667
2022-07-12,330.4166666666667
2022-07-13,311.75
2022-07-14,355.375
2022-07-15,300.76190476190476
2022-07-16,330.375
2022-07-17,314.0833333333333
2022-07-18,315.6666666666667
2022-07-19,329.625
2022-07-20,298.1666666666667
2022-07-21,325.875
2022-07-22,
2022-07-23,339.0
2022-07-24,309.7142857142857
2022-07-25,298.9166666666667
2022-07-26,301.125
2022-07-27,298.2916666666667
2022-07-28,310.0
2022-07-29,308.4166666666667
2022-07-30,289.5416666666667
2022-07-31,302.5416666666667
2022-08-01,298.75
2022-08-02,296.2916666666667
2022-08-03,288.2916666666667
2022-08-04,281.9166666666667
2022-08-05,290.6666666666667
2022-08-06,290.2916666666667
2022-08-07,273.0416666666667
2022-08-08,235.95833333333334
2022-08-09,262.75
2022-08-10,258.5416666666667
2022-08-11,253.0
2022-08-12,255.41666666666666
2022-08-13,239.79166666666666
2022-08-14,250.54166666666666
2022-08-15,239.0
2022-08-16,258.8333333333333
2022-08-17,269.5833333333333
2022-08-18,253.66666666666666
2022-08-19,278.2916666666667
2022-08-20,264.2916666666667
2022-08-21,263.5416666666667
2022-08-22,270.0416666666667
2022-08-23,263.2916666666667
2022-08-24,259.125
2022-08-25,242.0
2022-08-26,232.5
2022-08-27,232.04166666666666
2022-08-28,255.41666666666666
2022-08-29,249.91666666666666
2022-08-30,296.3181818181818
2022-08-31,255.375
2022-09-01,227.58333333333334
2022-09-02,236.75
2022-09-03,240.04166666666666
2022-09-04,226.70833333333334
2022-09-05,238.20833333333334
2022-09-06,249.45833333333334
2022-09-07,238.20833333333334
2022-09-08,227.45833333333334
2022-09-09,232.95833333333334
2022-09-10,222.16666666666666
2022-09-11,242.125
2022-09-12,227.79166666666666
2022-09-13,239.08333333333334
2022-09-14,228.125
2022-09-15,220.13636363636363
2022-09-16,212.33333333333334
2022-09-17,225.08333333333334
2022-09-18,242.04166666666666
2022-09-19,247.70833333333334
2022-09-20,297.2916666666667
2022-09-21,263.4166666666667
2022-09-22,249.45833333333334
2022-09-23,256.5833333333333
2022-09-24,250.45833333333334
2022-09-25,270.25
2022-09-26,259.4583333333333
2022-09-27,269.4166666666667
2022-09-28,265.375
2022-09-29,274.7916666666667
2022-09-30,298.2916666666667
2022-10-01,284.0
2022-10-02,345.5833333333333
2022-10-03,346.1666666666667
2022-10-04,363.8333333333333
2022-10-05,353.375
2022-10-06,367.875
2022-10-07,419.4166666666667
2022-10-08,563.4166666666666
2022-10-09,573.625
2022-10-10,558.625
2022-10-11,480.8333333333333
2022-10-12,429.0416666666667
2022-10-13,386.2083333333333
2022-10-14,364.5
2022-10-15,299.2916666666667
2022-10-16,315.1666666666667
2022-10-17,288.4583333333333
2022-10-18,295.25
2022-10-19,269.4166666666667
2022-10-20,252.91666666666666
2022-10-21,234.8181818181818
2022-10-22,225.66666666666666
2022-10-23,214.72727272727272
2022-10-24,230.29166666666666
2022-10-25,322.2083333333333
2022-10-26,294.0833333333333
2022-10-27,321.9166666666667
2022-10-28,333.7083333333333
2022-10-29,398.375
2022-10-30,330.7083333333333
2022-10-31,322.7916666666667
2022-11-01,332.9583333333333
2022-11-02,398.625
2022-11-03,496.0416666666667
2022-11-04,554.875
2022-11-05,539.0416666666666
2022-11-06,568.8333333333334
2022-11-07,632.0833333333334
2022-11-08,572.7083333333334
2022-11-09,532.3913043478261
2022-11-10,421.2083333333333
2022-11-11,327.625
2022-11-12,479.5
2022-11-13,671.7083333333334
2022-11-14,758.5
2022-11-15,817.4583333333334
2022-11-16,928.0416666666666
2022-11-17,998.25
2022-11-18,1177.5833333333333
2022-11-19,1166.4166666666667
2022-11-20,1044.3333333333333
2022-11-21,872.625
2022-11-22,699.7083333333334
2022-11-23,610.2916666666666
2022-11-24,577.75
2022-11-25,600.0833333333334
2022-11-26,771.7916666666666
2022-11-27,777.875
2022-11-28,907.1666666666666
2022-11-29,1325.4166666666667
2022-11-30,1126.75
2022-12-01,1031.625
2022-12-02,1359.625
2022-12-03,1445.9166666666667
2022-12-04,1369.4166666666667
2022-12-05,1342.75
2022-12-06,1191.7083333333333
2022-12-07,1143.2083333333333
2022-12-08,1062.0
2022-12-09,1108.1666666666667
2022-12-10,1114.2916666666667
2022-12-11,1008.0833333333334
2022-12-12,1058.125
2022-12-13,1107.3333333333333
2022-12-14,1133.4583333333333
2022-12-15,1243.5833333333333
2022-12-16,1282.3333333333333
2022-12-17,1244.0
2022-12-18,1134.5416666666667
2022-12-19,1133.75
2022-12-20,1453.0
2022-12-21,1746.3333333333333
2022-12-22,2263.3333333333335
2022-12-23,2760.375
2022-12-24,2831.875
2022-12-25,2180.2916666666665
2022-12-26,1702.9583333333333
2022-12-27,1489.5416666666667
2022-12-28,1376.8333333333333
2022-12-29,1477.2916666666667
2022-12-30,1335.3333333333333
2022-12-31,1107.0833333333333
2023-01-01,1084.3333333333333
2023-01-02,971.9166666666666
2023-01-03,948.75
2023-01-04,934.7916666666666
2023-01-05,1146.8333333333333
2023-01-06,1360.5416666666667
2023-01-07,1653.75
2023-01-08,1757.375
2023-01-09,2444.0416666666665
2023-01-10,3431.4166666666665
2023-01-11,3950.6666666666665
2023-01-12,3708.9583333333335
2023-01-13,3133.1666666666665
2023-01-14,2818.125
2023-01-15,2390.625
2023-01-16,1908.875
2023-01-17,1600.7916666666667
2023-01-18,1369.7083333333333
2023-01-19,1235.9583333333333
2023-01-20,1181.6666666666667
2023-01-21,1236.7916666666667
2023-01-22,1680.375
2023-01-23,1885.2916666666667
2023-01-24,1967.375
2023-01-25,1952.0416666666667
2023-01-26,2105.125
2023-01-27,2233.1666666666665
2023-01-28,2560.4583333333335
2023-01-29,2549.375
2023-01-30,2150.0
2023-01-31,1737.4583333333333
2023-02-01,1515.25
2023-02-02,1348.75
2023-02-03,1189.5833333333333
2023-02-04,1137.0
2023-02-05,1055.7916666666667
2023-02-06,927.625
2023-02-07,878.3333333333334
2023-02-08,906.3333333333334
2023-02-09,1027.5416666666667
2023-02-10,1100.6666666666667
2023-02-11,1228.5
2023-02-12,1242.375
2023-02-13,1110.6666666666667
2023-02-14,899.9583333333334
2023-02-15,890.875
2023-02-16,792.625
2023-02-17,873.9444444444445
2023-02-18,875.4166666666666
2023-02-19,1126.0416666666667
2023-02-20,1077.6666666666667
2023-02-21,1032.9583333333333
2023-02-22,974.1666666666666
2023-02-23,924.7916666666666
2023-02-24,846.5416666666666
2023-02-25,802.75
2023-02-26,736.8333333333334
2023-02-27,695.375
2023-02-28,749.7916666666666
2023-03-01,714.25
2023-03-02,612.9166666666666
2023-03-03,643.3333333333334
2023-03-04,601.125
2023-03-05,602.5416666666666
2023-03-06,609.125
2023-03-07,606.4166666666666
2023-03-08,530.9166666666666
2023-03-09,462.0416666666667
2023-03-10,520.5833333333334
2023-03-11,540.5833333333334
2023-03-12,556.375
2023-03-13,503.7916666666667
2023-03-14,521.6666666666666
2023-03-15,517.4583333333334
2023-03-16,536.5
2023-03-17,567.4166666666666
2023-03-18,555.8333333333334
2023-03-19,542.625
2023-03-20,533.8333333333334
2023-03-21,523.2083333333334
2023-03-22,512.375
2023-03-23,493.1666666666667
2023-03-24,504.0416666666667
2023-03-25,481.4166666666667
2023-03-26,460.0833333333333
2023-03-27,496.0416666666667
2023-03-28,505.25
2023-03-29,472.2083333333333
2023-03-30,473.8333333333333
2023-03-31,432.4583333333333
2023-04-01,420.0
2023-04-02,467.0416666666667
2023-04-03,493.625
2023-04-04,484.875
2023-04-05,478.1666666666667
2023-04-06,486.375
2023-04-07,489.0833333333333
2023-04-08,482.2916666666667
2023-04-09,447.6666666666667
2023-04-10,468.6666666666667
2023-04-11,522.625
2023-04-12,604.7083333333334
2023-04-13,576.5833333333334
2023-04-14,552.25
2023-04-15,549.0416666666666
2023-04-16,506.25
2023-04-17,526.6666666666666
2023-04-18,575.0416666666666
2023-04-19,608.9583333333334
2023-04-20,517.2083333333334
2023-04-21,509.0833333333333
2023-04-22,453.0
2023-04-23,471.125
2023-04-24,444.0
2023-04-25,460.0
2023-04-26,467.4583333333333
2023-04-27,467.625
2023-04-28,419.125
2023-04-29,493.4166666666667
2023-04-30,611.7916666666666
2023-05-01,593.8333333333334
2023-05-02,677.625
2023-05-03,639.4166666666666
2023-05-04,597.8333333333334
2023-05-05,588.9166666666666
2023-05-06,542.7083333333334
2023-05-07,515.2916666666666
2023-05-08,493.75
2023-05-09,463.5
2023-05-10,446.125
2023-05-11,433.8333333333333
2023-05-12,435.4583333333333
2023-05-13,406.9583333333333
2023-05-14,430.125
2023-05-15,450.0416666666667
2023-05-16,434.9583333333333
2023-05-17,432.3333333333333
2023-05-18,427.4166666666667
2023-05-19,421.0833333333333
2023-05-20,393.5416666666667
2023-05-21,395.6666666666667
2023-05-22,406.0
2023-05-23,364.0833333333333
2023-05-24,391.625
2023-05-25,386.25
2023-05-26,385.5833333333333
2023-05-27,376.2083333333333
2023-05-28,348.875
2023-05-29,378.5416666666667
2023-05-30,383.2083333333333
2023-05-31,360.5833333333333
2023-06-01,374.375
2023-06-02,362.5
2023-06-03,377.5833333333333
2023-06-04,367.4583333333333
2023-06-05,363.7916666666667
2023-06-06,383.9166666666667
2023-06-07,356.2916666666667
2023-06-08,362.125
2023-06-09,361.5833333333333
2023-06-10,368.25
2023-06-11,355.3333333333333
2023-06-12,352.8333333333333
2023-06-13,381.2083333333333
2023-06-14,392.1666666666667
2023-06-15,363.75
2023-06-16,330.375
2023-06-17,356.4583333333333
2023-06-18,353.9166666666667
2023-06-19,323.7083333333333
2023-06-20,342.3333333333333
2023-06-21,330.0
2023-06-22,332.125
2023-06-23,346.4166666666667
2023-06-24,365.6666666666667
2023-06-25,350.6666666666667
2023-06-26,366.2083333333333
2023-06-27,291.7083333333333
2023-06-28,317.5833333333333
2023-06-29,339.9166666666667
2023-06-30,353.625
2023-07-01,330.5
2023-07-02,321.0416666666667
2023-07-03,323.25
2023-07-04,313.40909090909093
2023-07-05,310.6666666666667
2023-07-06,302.1818181818182
2023-07-07,297.5416666666667
2023-07-08,318.9583333333333
2023-07-09,324.5833333333333
2023-07-10,324.75
2023-07-11,308.9583333333333
2023-07-12,310.0416666666667
2023-07-13,298.125
2023-07-14,302.0416666666667
2023-07-15,307.0
2023-07-16,285.6666666666667
2023-07-17,292.3333333333333
2023-07-18,301.5416666666667
2023-07-19,306.0833333333333
2023-07-20,285.5833333333333
2023-07-21,311.0416666666667
2023-07-22,287.5416666666667
2023-07-23,292.7916666666667
2023-07-24,300.125
2023-07-25,304.25
2023-07-26,313.0416666666667
2023-07-27,323.125
2023-07-28,353.4583333333333
2023-07-29,361.3333333333333
2023-07-30,339.6666666666667
2023-07-31,321.6666666666667
2023-08-01,391.5833333333333
2023-08-02,349.5
2023-08-03,321.625
2023-08-04,293.5
2023-08-05,301.0416666666667
2023-08-06,305.5416666666667
2023-08-07,298.25
2023-08-08,304.5833333333333
2023-08-09,292.4583333333333
2023-08-10,265.0416666666667
2023-08-11,275.125
2023-08-12,306.2916666666667
2023-08-13,277.3333333333333
2023-08-14,287.5833333333333
2023-08-15,262.9166666666667
2023-08-16,283.0833333333333
2023-08-17,286.0
2023-08-18,285.7916666666667
2023-08-19,257.4583333333333
2023-08-20,265.4166666666667
2023-08-21,307.0833333333333
2023-08-22,302.75
2023-08-23,306.0833333333333
2023-08-24,318.7916666666667
2023-08-25,287.5416666666667
2023-08-26,292.75
2023-08-27,332.4166666666667
2023-08-28,345.5416666666667
2023-08-29,369.2916666666667
2023-08-30,409.4166666666667
2023-08-31,411.2916666666667
2023-09-01,426.4583333333333
2023-09-02,396.5416666666667
2023-09-03,479.0416666666667
2023-09-04,442.3333333333333
2023-09-05,403.0
2023-09-06,378.4583333333333
2023-09-07,368.3333333333333
2023-09-08,319.7083333333333
2023-09-09,335.5833333333333
2023-09-10,322.9583333333333
2023-09-11,296.0833333333333
2023-09-12,292.5416666666667
2023-09-13,293.0
2023-09-14,287.2916666666667
2023-09-15,281.5833333333333
2023-09-16,299.3333333333333
2023-09-17,276.5833333333333
2023-09-18,272.7083333333333
2023-09-19,285.9583333333333
2023-09-20,261.0833333333333
2023-09-21,288.5416666666667
2023-09-22,253.29166666666666
2023-09-23,272.75
2023-09-24,284.5833333333333
2023-09-25,238.16666666666666
2023-09-26,230.625
2023-09-27,237.625
2023-09-28,214.08333333333334
2023-09-29,220.29166666666666
2023-09-30,252.04166666666666
2023-10-01,215.0
2023-10-02,243.45833333333334
2023-10-03,240.33333333333334
2023-10-04,242.20833333333334
2023-10-05,262.4166666666667
2023-10-06,283.875
2023-10-07,303.125
2023-10-08,271.9583333333333
2023-10-09,236.20833333333334
2023-10-10,251.41666666666666
2023-10-11,232.66666666666666
2023-10-12,273.75
2023-10-13,296.7083333333333
2023-10-14,273.4166666666667
2023-10-15,239.33333333333334
2023-10-16,232.75
2023-10-17,224.45833333333334
2023-10-18,211.5
2023-10-19,197.375
2023-10-20,193.79166666666666
2023-10-21,222.29166666666666
2023-10-22,228.25
2023-10-23,219.33333333333334
2023-10-24,231.41666666666666
2023-10-25,224.29166666666666
2023-10-26,234.5
2023-10-27,231.45833333333334
2023-10-28,224.75
2023-10-29,263.625
2023-10-30,247.45833333333334
2023-10-31,276.4583333333333
2023-11-01,343.375
2023-11-02,479.2083333333333
2023-11-03,690.9166666666666
2023-11-04,730.25
2023-11-05,616.5416666666666
2023-11-06,517.0833333333334
2023-11-07,488.875
2023-11-08,456.6666666666667
2023-11-09,403.2916666666667
2023-11-10,387.7083333333333
2023-11-11,360.9583333333333
2023-11-12,340.9166666666667
2023-11-13,302.5
2023-11-14,289.875
2023-11-15,273.0833333333333
2023-11-16,241.08333333333334
2023-11-17,219.20833333333334
2023-11-18,168.45833333333334
2023-11-19,240.0
2023-11-20,224.08333333333334
2023-11-21,219.20833333333334
2023-11-22,200.0
2023-11-23,291.9047619047619
2023-11-24,353.85
2023-11-25,372.94444444444446
2023-11-26,
2023-11-27,
2023-11-28,
2023-11-29,
2023-11-30,340.95454545454544
2023-12-01,292.9583333333333
2023-12-02,286.375
2023-12-03,249.5
2023-12-04,262.5416666666667
2023-12-05,296.8333333333333
2023-12-06,274.0416666666667
2023-12-07,270.4166666666667
2023-12-08,297.125
2023-12-09,311.0
2023-12-10,297.4166666666667
2023-12-11,280.0416666666667
2023-12-12,275.0416666666667
2023-12-13,266.4166666666667
2023-12-14,238.375
2023-12-15,259.125
2023-12-16,254.08333333333334
2023-12-17,269.0833333333333
2023-12-18,273.75
2023-12-19,261.7083333333333
2023-12-20,250.41666666666666
2023-12-21,236.0
2023-12-22,226.83333333333334
2023-12-23,235.125
2023-12-24,243.83333333333334
2023-12-25,284.5
2023-12-26,337.75
2023-12-27,343.3333333333333
2023-12-28,322.1666666666667
2023-12-29,414.1666666666667
2023-12-30,475.375
2023-12-31,447.5
2024-01-01,462.375
2024-01-02,471.875
2024-01-03,609.625
2024-01-04,848.7916666666666
2024-01-05,805.75
2024-01-06,1080.375
2024-01-07,1302.7916666666667
2024-01-08,1163.8333333333333
2024-01-09,1080.875
2024-01-10,915.5416666666666
2024-01-11,687.5
2024-01-12,644.5833333333334
2024-01-13,616.5833333333334
2024-01-14,576.7083333333334
2024-01-15,512.625
2024-01-16,638.9166666666666
2024-01-17,890.0833333333334
2024-01-18,808.8333333333334
2024-01-19,610.875
2024-01-20,557.9565217391304
2024-01-21,478.375
2024-01-22,453.875
2024-01-23,491.375
2024-01-24,645.4583333333334
2024-01-25,1074.0833333333333
2024-01-26,1782.375
2024-01-27,1986.0833333333333
2024-01-28,1639.6666666666667
2024-01-29,1467.375
2024-01-30,1188.25
2024-01-31,1146.4166666666667
2024-02-01,1171.75
2024-02-02,1082.2916666666667
2024-02-03,955.7083333333334
2024-02-04,994.6666666666666
2024-02-05,936.9166666666666
2024-02-06,788.7916666666666
2024-02-07,653.125
2024-02-08,658.625
2024-02-09,668.75
2024-02-10,708.8333333333334
2024-02-11,740.7916666666666
2024-02-12,770.1666666666666
2024-02-13,682.75
2024-02-14,577.5
2024-02-15,560.4166666666666
2024-02-16,516.2916666666666
2024-02-17,545.0
2024-02-18,644.1666666666666
2024-02-19,955.1666666666666
2024-02-20,1154.0
2024-02-21,1221.1666666666667
2024-02-22,1098.7916666666667
2024-02-23,1327.375
2024-02-24,1676.3333333333333
2024-02-25,1806.0
2024-02-26,1518.7916666666667
2024-02-27,1237.7826086956522
2024-02-28,1001.625
2024-02-29,954.4166666666666
2024-03-01,763.0833333333334
2024-03-02,711.375
2024-03-03,726.375
2024-03-04,771.75
2024-03-05,795.9166666666666
2024-03-06,904.6666666666666
2024-03-07,706.3333333333334
2024-03-08,706.7083333333334
2024-03-09,773.0833333333334
2024-03-10,754.9583333333334
2024-03-11,766.0416666666666
2024-03-12,771.6666666666666
2024-03-13,754.7916666666666
2024-03-14,705.5
2024-03-15,742.2083333333334
2024-03-16,693.5833333333334
2024-03-17,566.125
2024-03-18,499.375
2024-03-19,506.5
2024-03-20,473.3333333333333
2024-03-21,433.25
2024-03-22,460.4761904761905
2024-03-23,456.0416666666667
2024-03-24,558.5833333333334
2024-03-25,900.0
2024-03-26,1128.75
2024-03-27,925.3333333333334
2024-03-28,859.875
2024-03-29,812.9166666666666
2024-03-30,739.3333333333334
2024-03-31,650.4583333333334
2024-04-01,660.7916666666666
2024-04-02,617.4166666666666
2024-04-03,658.5
2024-04-04,615.5833333333334
2024-04-05,603.3333333333334
2024-04-06,554.4583333333334
2024-04-07,526.6666666666666
2024-04-08,479.0833333333333
2024-04-09,473.9166666666667
2024-04-10,422.5833333333333
2024-04-11,387.5416666666667
2024-04-12,423.9583333333333
2024-04-13,397.2916666666667
2024-04-14,389.8333333333333
2024-04-15,359.5416666666667
2024-04-16,361.625
2024-04-17,364.875
2024-04-18,372.2916666666667
2024-04-19,336.1904761904762
2024-04-20,336.875
2024-04-21,346.1666666666667
2024-04-22,370.2916666666667
2024-04-23,338.0416666666667
2024-04-24,322.5416666666667
2024-04-25,372.625
2024-04-26,356.8333333333333
2024-04-27,342.2916666666667
2024-04-28,324.0416666666667
2024-04-29,306.4583333333333
2024-04-30,316.375
2024-05-01,321.5833333333333
2024-05-02,359.9166666666667
2024-05-03,312.3333333333333
2024-05-04,305.5833333333333
2024-05-05,301.375
2024-05-06,267.1666666666667
2024-05-07,273.0833333333333
2024-05-08,289.7083333333333
2024-05-09,267.9166666666667
2024-05-10,271.75
2024-05-11,272.2916666666667
2024-05-12,280.0833333333333
2024-05-13,270.75
2024-05-14,283.0416666666667
2024-05-15,257.75
2024-05-16,230.58333333333334
2024-05-17,231.5
2024-05-18,225.20833333333334
2024-05-19,223.95833333333334
2024-05-20,265.9166666666667
2024-05-21,272.9166666666667
2024-05-22,255.54166666666666
2024-05-23,249.20833333333334
2024-05-24,246.125
2024-05-25,241.95833333333334
2024-05-26,245.20833333333334
2024-05-27,241.33333333333334
2024-05-28,243.16666666666666
2024-05-29,242.70833333333334
2024-05-30,242.20833333333334
2024-05-31,241.5
2024-06-01,252.83333333333334
2024-06-02,240.375
2024-06-03,223.79166666666666
2024-06-04,219.45833333333334
2024-06-05,248.52173913043478
2024-06-06,270.7391304347826
2024-06-07,263.4166666666667
2024-06-08,248.16666666666666
2024-06-09,248.16666666666666
2024-06-10,252.91666666666666
2024-06-11,243.95833333333334
2024-06-12,231.33333333333334
2024-06-13,230.91666666666666
2024-06-14,230.20833333333334
2024-06-15,228.125
2024-06-16,246.08333333333334
2024-06-17,231.125
2024-06-18,226.875
2024-06-19,241.54166666666666
2024-06-20,205.16666666666666
2024-06-21,202.79166666666666
2024-06-22,193.08333333333334
2024-06-23,185.70833333333334
2024-06-24,217.45833333333334
2024-06-25,216.45833333333334
2024-06-26,228.20833333333334
2024-06-27,221.25
2024-06-28,212.5
2024-06-29,202.41666666666666
2024-06-30,178.66666666666666
2024-07-01,181.625
2024-07-02,199.91666666666666
2024-07-03,215.04166666666666
2024-07-04,212.16666666666666
2024-07-05,189.79166666666666
2024-07-06,190.04166666666666
2024-07-07,172.70833333333334
2024-07-08,162.79166666666666
2024-07-09,200.54166666666666
2024-07-10,211.0
2024-07-11,215.58333333333334
2024-07-12,222.08333333333334
2024-07-13,201.375
2024-07-14,190.91666666666666
2024-07-15,198.41666666666666
2024-07-16,164.45833333333334
2024-07-17,169.20833333333334
2024-07-18,163.70833333333334
2024-07-19,156.625
2024-07-20,155.375
2024-07-21,156.375
2024-07-22,198.625
2024-07-23,212.125
2024-07-24,211.04166666666666
2024-07-25,196.58333333333334
2024-07-26,163.70833333333334
2024-07-27,147.625
2024-07-28,161.66666666666666
2024-07-29,176.41666666666666
2024-07-30,200.16666666666666
2024-07-31,204.04166666666666
2024-08-01,172.45833333333334
2024-08-02,146.16666666666666
2024-08-03,146.08333333333334
2024-08-04,162.45833333333334
2024-08-05,165.29166666666666
2024-08-06,179.91666666666666
2024-08-07,205.75
2024-08-08,213.66666666666666
2024-08-09,184.375
2024-08-10,157.70833333333334
2024-08-11,168.16666666666666
2024-08-12,169.45833333333334
2024-08-13,159.875
2024-08-14,165.08333333333334
2024-08-15,149.375
2024-08-16,165.25
2024-08-17,178.625
2024-08-18,173.83333333333334
2024-08-19,155.41666666666666
2024-08-20,148.375
2024-08-21,136.91666666666666
2024-08-22,132.8
