Date,PARAIBA DO SUL ANTA
2022-04-23,265.7083333333333
2022-04-24,274.875
2022-04-25,264.1666666666667
2022-04-26,226.95833333333334
2022-04-27,260.0
2022-04-28,268.5
2022-04-29,257.3333333333333
2022-04-30,249.875
2022-05-01,403.8333333333333
2022-05-02,493.0
2022-05-03,235.54166666666666
2022-05-04,284.875
2022-05-05,305.25
2022-05-06,260.75
2022-05-07,256.125
2022-05-08,249.33333333333334
2022-05-09,250.75
2022-05-10,239.91666666666666
2022-05-11,229.625
2022-05-12,247.04166666666666
2022-05-13,238.625
2022-05-14,234.95833333333334
2022-05-15,213.58333333333334
2022-05-16,243.95833333333334
2022-05-17,242.16666666666666
2022-05-18,241.29166666666666
2022-05-19,228.0
2022-05-20,212.0
2022-05-21,215.20833333333334
2022-05-22,227.5
2022-05-23,220.66666666666666
2022-05-24,220.875
2022-05-25,225.45833333333334
2022-05-26,222.45833333333334
2022-05-27,219.125
2022-05-28,220.45833333333334
2022-05-29,219.58333333333334
2022-05-30,220.04166666666666
2022-05-31,217.79166666666666
2022-06-01,205.0
2022-06-02,207.33333333333334
2022-06-03,212.375
2022-06-04,212.25
2022-06-05,188.75
2022-06-06,225.16666666666666
2022-06-07,204.04166666666666
2022-06-08,206.70833333333334
2022-06-09,212.16666666666666
2022-06-10,228.20833333333334
2022-06-11,217.66666666666666
2022-06-12,204.91666666666666
2022-06-13,199.04166666666666
2022-06-14,203.70833333333334
2022-06-15,197.29166666666666
2022-06-16,209.5
2022-06-17,194.95833333333334
2022-06-18,215.375
2022-06-19,218.08333333333334
2022-06-20,192.83333333333334
2022-06-21,202.75
2022-06-22,203.41666666666666
2022-06-23,195.875
2022-06-24,197.16666666666666
2022-06-25,195.91666666666666
2022-06-26,201.16666666666666
2022-06-27,195.33333333333334
2022-06-28,197.0
2022-06-29,201.625
2022-06-30,196.45833333333334
2022-07-01,199.08333333333334
2022-07-02,196.75
2022-07-03,195.08333333333334
2022-07-04,176.95833333333334
2022-07-05,180.75
2022-07-06,191.91666666666666
2022-07-07,190.79166666666666
2022-07-08,185.625
2022-07-09,183.70833333333334
2022-07-10,191.25
2022-07-11,178.0
2022-07-12,179.375
2022-07-13,179.58333333333334
2022-07-14,184.25
2022-07-15,182.08333333333334
2022-07-16,183.16666666666666
2022-07-17,182.54166666666666
2022-07-18,186.125
2022-07-19,178.45833333333334
2022-07-20,180.875
2022-07-21,176.375
2022-07-22,181.54166666666666
2022-07-23,160.5
2022-07-24,169.79166666666666
2022-07-25,171.33333333333334
2022-07-26,172.5
2022-07-27,167.91666666666666
2022-07-28,171.625
2022-07-29,169.79166666666666
2022-07-30,177.83333333333334
2022-07-31,185.16666666666666
2022-08-01,172.95833333333334
2022-08-02,169.83333333333334
2022-08-03,175.625
2022-08-04,178.0
2022-08-05,166.95833333333334
2022-08-06,170.08333333333334
2022-08-07,171.875
2022-08-08,169.33333333333334
2022-08-09,171.125
2022-08-10,162.75
2022-08-11,178.5
2022-08-12,175.58333333333334
2022-08-13,175.0
2022-08-14,153.375
2022-08-15,166.66666666666666
2022-08-16,163.04166666666666
2022-08-17,168.83333333333334
2022-08-18,154.375
2022-08-19,150.08333333333334
2022-08-20,145.33333333333334
2022-08-21,160.875
2022-08-22,158.58333333333334
2022-08-23,158.08333333333334
2022-08-24,163.375
2022-08-25,158.54166666666666
2022-08-26,155.45833333333334
2022-08-27,158.375
2022-08-28,164.95833333333334
2022-08-29,151.33333333333334
2022-08-30,193.45833333333334
2022-08-31,184.91666666666666
2022-09-01,160.08333333333334
2022-09-02,166.125
2022-09-03,157.41666666666666
2022-09-04,157.83333333333334
2022-09-05,159.375
2022-09-06,154.20833333333334
2022-09-07,154.66666666666666
2022-09-08,148.5
2022-09-09,153.66666666666666
2022-09-10,150.16666666666666
2022-09-11,155.70833333333334
2022-09-12,144.70833333333334
2022-09-13,146.5
2022-09-14,148.91666666666666
2022-09-15,163.16666666666666
2022-09-16,165.41666666666666
2022-09-17,196.25
2022-09-18,226.625
2022-09-19,196.04166666666666
2022-09-20,177.75
2022-09-21,172.45833333333334
2022-09-22,225.125
2022-09-23,257.5833333333333
2022-09-24,213.75
2022-09-25,203.70833333333334
2022-09-26,178.83333333333334
2022-09-27,160.04166666666666
2022-09-28,219.41666666666666
2022-09-29,361.5833333333333
2022-09-30,350.9166666666667
2022-10-01,267.375
2022-10-02,236.54166666666666
2022-10-03,221.5
2022-10-04,216.66666666666666
2022-10-05,230.83333333333334
2022-10-06,218.08333333333334
2022-10-07,199.83333333333334
2022-10-08,208.125
2022-10-09,188.625
2022-10-10,179.0
2022-10-11,173.79166666666666
2022-10-12,182.5
2022-10-13,151.08333333333334
2022-10-14,157.5
2022-10-15,168.08333333333334
2022-10-16,162.41666666666666
2022-10-17,151.20833333333334
2022-10-18,158.54166666666666
2022-10-19,158.95833333333334
2022-10-20,158.54166666666666
2022-10-21,168.70833333333334
2022-10-22,209.0
2022-10-23,215.79166666666666
2022-10-24,202.20833333333334
2022-10-25,198.91666666666666
2022-10-26,192.16666666666666
2022-10-27,171.08333333333334
2022-10-28,146.70833333333334
2022-10-29,182.25
2022-10-30,221.20833333333334
2022-10-31,200.75
2022-11-01,245.5
2022-11-02,236.45833333333334
2022-11-03,302.5416666666667
2022-11-04,250.45833333333334
2022-11-05,228.04166666666666
2022-11-06,205.95833333333334
2022-11-07,182.5
2022-11-08,194.125
2022-11-09,212.54166666666666
2022-11-10,232.875
2022-11-11,214.70833333333334
2022-11-12,286.6666666666667
2022-11-13,385.7083333333333
2022-11-14,302.0833333333333
2022-11-15,356.9166666666667
2022-11-16,391.4583333333333
2022-11-17,321.2083333333333
2022-11-18,265.5833333333333
2022-11-19,225.75
2022-11-20,187.29166666666666
2022-11-21,189.45833333333334
2022-11-22,171.08333333333334
2022-11-23,160.54166666666666
2022-11-24,257.5833333333333
2022-11-25,318.375
2022-11-26,258.2916666666667
2022-11-27,216.875
2022-11-28,318.0416666666667
2022-11-29,429.5833333333333
2022-11-30,506.6666666666667
2022-12-01,646.875
2022-12-02,462.5416666666667
2022-12-03,289.2916666666667
2022-12-04,294.6666666666667
2022-12-05,302.0
2022-12-06,311.0
2022-12-07,345.4166666666667
2022-12-08,657.8333333333334
2022-12-09,786.2916666666666
2022-12-10,572.375
2022-12-11,492.6666666666667
2022-12-12,486.3333333333333
2022-12-13,500.9583333333333
2022-12-14,604.6666666666666
2022-12-15,503.0
2022-12-16,299.4583333333333
2022-12-17,296.3333333333333
2022-12-18,405.8333333333333
2022-12-19,352.4583333333333
2022-12-20,285.2083333333333
2022-12-21,497.625
2022-12-22,549.5416666666666
2022-12-23,600.625
2022-12-24,479.125
2022-12-25,517.5
2022-12-26,467.875
2022-12-27,417.375
2022-12-28,448.5416666666667
2022-12-29,435.875
2022-12-30,447.4583333333333
2022-12-31,1082.9166666666667
2023-01-01,1104.875
2023-01-02,974.2916666666666
2023-01-03,787.2083333333334
2023-01-04,685.125
2023-01-05,610.875
2023-01-06,809.2916666666666
2023-01-07,1102.5416666666667
2023-01-08,1265.4583333333333
2023-01-09,1095.5833333333333
2023-01-10,1376.25
2023-01-11,1660.5416666666667
2023-01-12,1504.2916666666667
2023-01-13,1236.3333333333333
2023-01-14,931.1666666666666
2023-01-15,861.0
2023-01-16,553.1666666666666
2023-01-17,504.625
2023-01-18,606.75
2023-01-19,508.7083333333333
2023-01-20,573.5
2023-01-21,738.9166666666666
2023-01-22,807.0416666666666
2023-01-23,653.75
2023-01-24,873.0833333333334
2023-01-25,1046.9166666666667
2023-01-26,927.0
2023-01-27,760.25
2023-01-28,631.5416666666666
2023-01-29,726.75
2023-01-30,809.0
2023-01-31,932.0416666666666
2023-02-01,890.0833333333334
2023-02-02,899.5
2023-02-03,1025.75
2023-02-04,772.2083333333334
2023-02-05,643.9166666666666
2023-02-06,655.6666666666666
2023-02-07,668.9583333333334
2023-02-08,1005.2916666666666
2023-02-09,977.9166666666666
2023-02-10,958.2083333333334
2023-02-11,1070.5
2023-02-12,1010.5
2023-02-13,1262.875
2023-02-14,1293.4166666666667
2023-02-15,1501.375
2023-02-16,1480.3333333333333
2023-02-17,1322.0
2023-02-18,1196.25
2023-02-19,937.3333333333334
2023-02-20,840.6666666666666
2023-02-21,741.5416666666666
2023-02-22,1127.125
2023-02-23,1369.1666666666667
2023-02-24,988.1666666666666
2023-02-25,984.7083333333334
2023-02-26,1065.0833333333333
2023-02-27,903.9166666666666
2023-02-28,988.6666666666666
2023-03-01,814.5
2023-03-02,776.5416666666666
2023-03-03,735.125
2023-03-04,768.125
2023-03-05,604.9583333333334
2023-03-06,624.6666666666666
2023-03-07,591.375
2023-03-08,633.3333333333334
2023-03-09,531.375
2023-03-10,458.0833333333333
2023-03-11,661.5416666666666
2023-03-12,947.25
2023-03-13,1024.125
2023-03-14,906.0833333333334
2023-03-15,760.125
2023-03-16,791.5833333333334
2023-03-17,726.5833333333334
2023-03-18,638.8333333333334
2023-03-19,559.4166666666666
2023-03-20,487.9166666666667
2023-03-21,457.2916666666667
2023-03-22,484.125
2023-03-23,418.3333333333333
2023-03-24,344.5
2023-03-25,326.375
2023-03-26,339.375
2023-03-27,382.4166666666667
2023-03-28,347.9166666666667
2023-03-29,355.4166666666667
2023-03-30,312.2083333333333
2023-03-31,479.75
2023-04-01,592.2083333333334
2023-04-02,544.875
2023-04-03,376.0833333333333
2023-04-04,352.625
2023-04-05,291.1666666666667
2023-04-06,312.5833333333333
2023-04-07,308.375
2023-04-08,389.25
2023-04-09,433.2916666666667
2023-04-10,495.4583333333333
2023-04-11,446.8333333333333
2023-04-12,342.1666666666667
2023-04-13,283.2083333333333
2023-04-14,402.0
2023-04-15,660.5416666666666
2023-04-16,594.75
2023-04-17,424.5
2023-04-18,387.9583333333333
2023-04-19,396.6666666666667
2023-04-20,585.0
2023-04-21,688.125
2023-04-22,499.0416666666667
2023-04-23,385.3333333333333
2023-04-24,372.0416666666667
2023-04-25,363.125
2023-04-26,336.3333333333333
2023-04-27,339.4166666666667
2023-04-28,329.9166666666667
2023-04-29,307.1666666666667
2023-04-30,316.4166666666667
2023-05-01,298.3333333333333
2023-05-02,297.4583333333333
2023-05-03,284.2083333333333
2023-05-04,287.125
2023-05-05,249.58333333333334
2023-05-06,276.4166666666667
2023-05-07,254.45833333333334
2023-05-08,263.125
2023-05-09,259.6666666666667
2023-05-10,234.5
2023-05-11,262.3333333333333
2023-05-12,268.3333333333333
2023-05-13,250.625
2023-05-14,252.375
2023-05-15,247.45833333333334
2023-05-16,240.5
2023-05-17,235.79166666666666
2023-05-18,229.5
2023-05-19,236.58333333333334
2023-05-20,259.0416666666667
2023-05-21,239.41666666666666
2023-05-22,233.375
2023-05-23,222.625
2023-05-24,226.66666666666666
2023-05-25,228.04166666666666
2023-05-26,227.375
2023-05-27,250.58333333333334
2023-05-28,231.08333333333334
2023-05-29,234.33333333333334
2023-05-30,231.125
2023-05-31,241.45833333333334
2023-06-01,244.16666666666666
2023-06-02,256.4583333333333
2023-06-03,258.0
2023-06-04,244.125
2023-06-05,234.08333333333334
2023-06-06,221.16666666666666
2023-06-07,232.20833333333334
2023-06-08,220.45833333333334
2023-06-09,219.0
2023-06-10,206.625
2023-06-11,201.83333333333334
2023-06-12,229.58333333333334
2023-06-13,200.58333333333334
2023-06-14,217.45833333333334
2023-06-15,214.04166666666666
2023-06-16,199.5
2023-06-17,209.25
2023-06-18,219.58333333333334
2023-06-19,231.875
2023-06-20,225.25
2023-06-21,207.29166666666666
2023-06-22,204.54166666666666
2023-06-23,206.25
2023-06-24,206.79166666666666
2023-06-25,209.33333333333334
2023-06-26,198.41666666666666
2023-06-27,204.08333333333334
2023-06-28,198.79166666666666
2023-06-29,199.95833333333334
2023-06-30,186.58333333333334
2023-07-01,202.08333333333334
2023-07-02,192.5
2023-07-03,197.20833333333334
2023-07-04,206.125
2023-07-05,193.5
2023-07-06,199.91666666666666
2023-07-07,188.875
2023-07-08,194.625
2023-07-09,194.625
2023-07-10,190.875
2023-07-11,190.75
2023-07-12,195.70833333333334
2023-07-13,191.08333333333334
2023-07-14,189.41666666666666
2023-07-15,192.0
2023-07-16,194.125
2023-07-17,208.45833333333334
2023-07-18,190.95833333333334
2023-07-19,184.875
2023-07-20,196.125
2023-07-21,186.875
2023-07-22,194.29166666666666
2023-07-23,194.20833333333334
2023-07-24,186.79166666666666
2023-07-25,188.5
2023-07-26,184.95833333333334
2023-07-27,188.70833333333334
2023-07-28,174.91666666666666
2023-07-29,178.41666666666666
2023-07-30,193.58333333333334
2023-07-31,184.75
2023-08-01,184.25
2023-08-02,186.70833333333334
2023-08-03,181.45833333333334
2023-08-04,175.75
2023-08-05,176.25
2023-08-06,177.375
2023-08-07,161.16666666666666
2023-08-08,161.75
2023-08-09,169.16666666666666
2023-08-10,171.58333333333334
2023-08-11,161.70833333333334
2023-08-12,174.83333333333334
2023-08-13,169.45833333333334
2023-08-14,166.5
2023-08-15,172.79166666666666
2023-08-16,171.91666666666666
2023-08-17,173.25
2023-08-18,170.25
2023-08-19,172.25
2023-08-20,175.875
2023-08-21,183.41666666666666
2023-08-22,177.375
2023-08-23,199.95833333333334
2023-08-24,185.75
2023-08-25,168.04166666666666
2023-08-26,149.29166666666666
2023-08-27,160.08333333333334
2023-08-28,247.125
2023-08-29,305.0416666666667
2023-08-30,285.0416666666667
2023-08-31,231.16666666666666
2023-09-01,196.70833333333334
2023-09-02,180.5
2023-09-03,177.91666666666666
2023-09-04,173.08333333333334
2023-09-05,180.375
2023-09-06,165.66666666666666
2023-09-07,182.375
2023-09-08,170.08333333333334
2023-09-09,181.58333333333334
2023-09-10,171.91666666666666
2023-09-11,175.41666666666666
2023-09-12,187.875
2023-09-13,147.29166666666666
2023-09-14,169.58333333333334
2023-09-15,161.375
2023-09-16,170.91666666666666
2023-09-17,172.20833333333334
2023-09-18,158.66666666666666
2023-09-19,159.875
2023-09-20,156.08333333333334
2023-09-21,151.95833333333334
2023-09-22,154.20833333333334
2023-09-23,158.625
2023-09-24,152.45833333333334
2023-09-25,132.79166666666666
2023-09-26,128.54166666666666
2023-09-27,150.41666666666666
2023-09-28,145.41666666666666
2023-09-29,150.33333333333334
2023-09-30,143.0
2023-10-01,163.45833333333334
2023-10-02,214.5
2023-10-03,253.25
2023-10-04,217.83333333333334
2023-10-05,225.25
2023-10-06,372.125
2023-10-07,343.75
2023-10-08,282.9166666666667
2023-10-09,285.75
2023-10-10,248.75
2023-10-11,222.54166666666666
2023-10-12,202.33333333333334
2023-10-13,206.08333333333334
2023-10-14,220.20833333333334
2023-10-15,209.91666666666666
2023-10-16,185.04166666666666
2023-10-17,173.33333333333334
2023-10-18,241.66666666666666
2023-10-19,250.75
2023-10-20,192.79166666666666
2023-10-21,189.125
2023-10-22,190.20833333333334
2023-10-23,180.08333333333334
2023-10-24,173.33333333333334
2023-10-25,188.375
2023-10-26,211.58333333333334
2023-10-27,365.5416666666667
2023-10-28,303.0833333333333
2023-10-29,275.375
2023-10-30,274.8333333333333
2023-10-31,404.0
2023-11-01,502.5
2023-11-02,505.9166666666667
2023-11-03,342.5416666666667
2023-11-04,258.4583333333333
2023-11-05,255.41666666666666
2023-11-06,217.16666666666666
2023-11-07,198.0
2023-11-08,196.04166666666666
2023-11-09,186.375
2023-11-10,157.91666666666666
2023-11-11,138.20833333333334
2023-11-12,157.91666666666666
2023-11-13,184.91666666666666
2023-11-14,161.125
2023-11-15,128.58333333333334
2023-11-16,164.83333333333334
2023-11-17,169.125
2023-11-18,157.75
2023-11-19,179.16666666666666
2023-11-20,171.66666666666666
2023-11-21,214.08333333333334
2023-11-22,230.0
2023-11-23,241.22222222222223
2023-11-24,250.75
2023-11-25,256.1666666666667
2023-11-26,280.4583333333333
2023-11-27,173.79166666666666
2023-11-28,173.41666666666666
2023-11-29,206.91666666666666
2023-11-30,303.125
2023-12-01,286.2083333333333
2023-12-02,375.8333333333333
2023-12-03,229.16666666666666
2023-12-04,189.04166666666666
2023-12-05,207.58333333333334
2023-12-06,232.25
2023-12-07,298.2083333333333
2023-12-08,263.5416666666667
2023-12-09,294.2083333333333
2023-12-10,353.9583333333333
2023-12-11,272.7916666666667
2023-12-12,256.8333333333333
2023-12-13,264.125
2023-12-14,225.0
2023-12-15,201.04166666666666
2023-12-16,173.0
2023-12-17,183.54166666666666
2023-12-18,156.70833333333334
2023-12-19,156.41666666666666
2023-12-20,158.83333333333334
2023-12-21,171.04166666666666
2023-12-22,161.83333333333334
2023-12-23,190.95833333333334
2023-12-24,227.33333333333334
2023-12-25,193.95833333333334
2023-12-26,250.79166666666666
2023-12-27,202.91666666666666
2023-12-28,215.58333333333334
2023-12-29,200.70833333333334
2023-12-30,204.83333333333334
2023-12-31,160.875
2024-01-01,188.875
2024-01-02,180.79166666666666
2024-01-03,190.5
2024-01-04,416.5833333333333
2024-01-05,842.375
2024-01-06,430.4583333333333
2024-01-07,236.125
2024-01-08,271.7916666666667
2024-01-09,185.58333333333334
2024-01-10,212.66666666666666
2024-01-11,216.83333333333334
2024-01-12,273.125
2024-01-13,390.5833333333333
2024-01-14,803.75
2024-01-15,718.4166666666666
2024-01-16,598.5416666666666
2024-01-17,525.8333333333334
2024-01-18,516.5416666666666
2024-01-19,510.0833333333333
2024-01-20,457.5416666666667
2024-01-21,413.9166666666667
2024-01-22,595.4583333333334
2024-01-23,461.75
2024-01-24,671.25
2024-01-25,868.6666666666666
2024-01-26,761.875
2024-01-27,664.5
2024-01-28,614.25
2024-01-29,914.7083333333334
2024-01-30,798.3333333333334
2024-01-31,663.7916666666666
2024-02-01,699.875
2024-02-02,553.5
2024-02-03,470.25
2024-02-04,373.4166666666667
2024-02-05,456.9583333333333
2024-02-06,583.9583333333334
2024-02-07,462.0833333333333
2024-02-08,454.2916666666667
2024-02-09,497.2083333333333
2024-02-10,521.7916666666666
2024-02-11,367.7083333333333
2024-02-12,312.0
2024-02-13,298.8333333333333
2024-02-14,393.3333333333333
2024-02-15,476.75
2024-02-16,975.0416666666666
2024-02-17,860.25
2024-02-18,560.4166666666666
2024-02-19,611.625
2024-02-20,660.875
2024-02-21,718.25
2024-02-22,820.9583333333334
2024-02-23,1189.0
2024-02-24,968.875
2024-02-25,838.5
2024-02-26,710.0416666666666
2024-02-27,649.2916666666666
2024-02-28,614.8333333333334
2024-02-29,568.7083333333334
2024-03-01,592.5
2024-03-02,701.375
2024-03-03,784.5
2024-03-04,565.6666666666666
2024-03-05,450.0833333333333
2024-03-06,536.5
2024-03-07,678.9166666666666
2024-03-08,556.0
2024-03-09,445.4166666666667
2024-03-10,676.5
2024-03-11,588.3333333333334
2024-03-12,505.5416666666667
2024-03-13,418.6666666666667
2024-03-14,342.0833333333333
2024-03-15,314.875
2024-03-16,291.0833333333333
2024-03-17,276.6666666666667
2024-03-18,275.5833333333333
2024-03-19,400.0416666666667
2024-03-20,563.3333333333334
2024-03-21,594.125
2024-03-22,615.7916666666666
2024-03-23,920.5833333333334
2024-03-24,580.5416666666666
2024-03-25,435.7083333333333
2024-03-26,528.25
2024-03-27,919.125
2024-03-28,752.0416666666666
2024-03-29,709.125
2024-03-30,666.2916666666666
2024-03-31,627.8333333333334
2024-04-01,634.7083333333334
2024-04-02,556.875
2024-04-03,505.125
2024-04-04,550.7083333333334
2024-04-05,412.4166666666667
2024-04-06,373.2083333333333
2024-04-07,273.9583333333333
2024-04-08,283.25
2024-04-09,276.5833333333333
2024-04-10,256.875
2024-04-11,319.9583333333333
2024-04-12,312.4166666666667
2024-04-13,273.7916666666667
2024-04-14,322.9166666666667
2024-04-15,403.25
2024-04-16,399.9166666666667
2024-04-17,384.5
2024-04-18,292.5416666666667
2024-04-19,314.4166666666667
2024-04-20,370.7083333333333
2024-04-21,378.7916666666667
2024-04-22,308.4583333333333
2024-04-23,280.0833333333333
2024-04-24,271.9166666666667
2024-04-25,266.0
2024-04-26,233.5
2024-04-27,219.08333333333334
2024-04-28,245.0
2024-04-29,202.95833333333334
2024-04-30,225.33333333333334
2024-05-01,217.95833333333334
2024-05-02,223.08333333333334
2024-05-03,212.79166666666666
2024-05-04,260.875
2024-05-05,233.95833333333334
2024-05-06,210.875
2024-05-07,199.875
2024-05-08,197.58333333333334
2024-05-09,197.95833333333334
2024-05-10,194.75
2024-05-11,208.25
2024-05-12,204.41666666666666
2024-05-13,197.41666666666666
2024-05-14,194.5
2024-05-15,197.54166666666666
2024-05-16,190.29166666666666
2024-05-17,197.0
2024-05-18,196.0
2024-05-19,190.29166666666666
2024-05-20,194.91666666666666
2024-05-21,187.20833333333334
2024-05-22,178.75
2024-05-23,180.25
2024-05-24,187.58333333333334
2024-05-25,190.20833333333334
2024-05-26,181.91666666666666
2024-05-27,233.625
2024-05-28,286.1666666666667
2024-05-29,227.04166666666666
2024-05-30,219.875
2024-05-31,181.375
2024-06-01,187.33333333333334
2024-06-02,194.5
2024-06-03,182.79166666666666
2024-06-04,187.83333333333334
2024-06-05,194.3913043478261
2024-06-06,189.33333333333334
2024-06-07,188.83333333333334
2024-06-08,209.58333333333334
2024-06-09,188.29166666666666
2024-06-10,203.79166666666666
2024-06-11,174.25
2024-06-12,182.70833333333334
2024-06-13,242.27777777777777
2024-06-14,181.375
2024-06-15,169.08333333333334
2024-06-16,176.125
2024-06-17,187.08333333333334
2024-06-18,183.95833333333334
2024-06-19,173.5
2024-06-20,184.25
2024-06-21,155.79166666666666
2024-06-22,190.04166666666666
2024-06-23,176.41666666666666
2024-06-24,178.83333333333334
2024-06-25,163.83333333333334
2024-06-26,165.95833333333334
2024-06-27,215.0
2024-06-28,186.45833333333334
2024-06-29,220.04166666666666
2024-06-30,172.33333333333334
2024-07-01,174.20833333333334
2024-07-02,202.75
2024-07-03,214.29166666666666
2024-07-04,213.75
2024-07-05,211.16666666666666
2024-07-06,204.95833333333334
2024-07-07,193.20833333333334
2024-07-08,204.0
2024-07-09,200.125
2024-07-10,183.33333333333334
2024-07-11,178.91666666666666
2024-07-12,191.58333333333334
2024-07-13,188.625
2024-07-14,146.875
2024-07-15,153.33333333333334
2024-07-16,146.33333333333334
2024-07-17,142.75
2024-07-18,146.58333333333334
2024-07-19,145.91666666666666
2024-07-20,140.16666666666666
2024-07-21,136.29166666666666
2024-07-22,146.04166666666666
2024-07-23,141.66666666666666
2024-07-24,143.83333333333334
2024-07-25,137.29166666666666
2024-07-26,138.83333333333334
2024-07-27,139.125
2024-07-28,136.58333333333334
2024-07-29,160.29166666666666
2024-07-30,130.66666666666666
2024-07-31,131.70833333333334
2024-08-01,127.91666666666667
2024-08-02,148.20833333333334
2024-08-03,159.91666666666666
2024-08-04,147.33333333333334
2024-08-05,163.08333333333334
2024-08-06,157.375
2024-08-07,152.45833333333334
2024-08-08,158.91666666666666
2024-08-09,138.20833333333334
2024-08-10,154.70833333333334
2024-08-11,171.04166666666666
2024-08-12,200.375
2024-08-13,174.20833333333334
2024-08-14,146.0
2024-08-15,155.75
2024-08-16,147.75
2024-08-17,153.20833333333334
2024-08-18,159.58333333333334
2024-08-19,155.04166666666666
2024-08-20,155.79166666666666
2024-08-21,150.79166666666666
2024-08-22,127.66666666666667
